region,ISO,month 1  total deaths,month 8  total deaths,month 9  total deaths,month 10  total deaths,month 11  total deaths,month 12  total deaths,total deaths 6mo agg
RUS.33.R3694ab68bf25c8a9,RUS,-19.237472264165273,-4.841702431117779,-7.834899600430617,-19.661388127382647,-20.747555256788058,-17.76800957096249,-90.09102725084686
RUS.33.R9fe7787a1a04941b,RUS,-28.674153644833673,-16.562869500849512,-16.178590896625956,-37.18284051636505,-40.74593405121885,-26.298998158735408,-165.64338676862843
RUS.34.781.781,RUS,0.5903763878755884,-1.4444047767519663,0.5292577132847794,-2.3295675606391772,0.16730447748258112,-0.15637948926849674,-2.643413248016691
RUS.34.782.782,RUS,0.003288143794356411,-0.01482068597946617,0.004384762678527211,-0.012965091828975173,0.0009034316504033793,-0.0028773805691348687,-0.02208682025428921
RUS.34.783.783,RUS,0.3256521037739465,-0.7962614140867229,0.3311020130899327,-1.0074304371433431,0.0584816537634964,-0.10315823622028387,-1.1916143168229743
RUS.34.811.811,RUS,0.0008036554965399302,-0.010648721940325144,-0.0007635198112177557,-0.005320952717312694,0.0006288823737694412,-0.000413472480676123,-0.015714129079222344
RUS.34.812.812,RUS,0.03621256099884896,-0.47048015274314714,-0.03355315041995712,-0.24137804887682757,0.028654279759482253,-0.018297608347038165,-0.6988421196286388
RUS.34.R48b314d56811b7df,RUS,0.7804876797457222,-1.7261568674141414,0.5896831967583573,-1.766254411986014,0.08242925660397186,-0.215139291779618,-2.254950438071722
RUS.34.R4c3c6e5f994b92a5,RUS,0.22255596748852827,-1.0963435229802323,0.18354598418794751,-0.5969102277157919,0.027474423421423182,-0.12675997926826835,-1.3864373548663935
RUS.34.Ref355cf6eca92e98,RUS,0.26615592275287875,0.2658844432308209,0.26718942103988974,-0.34033147177727524,0.00687687434985344,-0.04566457495892275,0.42011061463724486
RUS.35.816.816,RUS,0.01098136583483267,-0.08062386136850459,-0.005049416305610521,-0.14372952590266638,0.006614205588023205,-0.009622578351944758,-0.2214298105058704
RUS.35.819.819,RUS,0.00022321884466381162,-0.012207500211101594,-0.0026722930553730066,-0.012724743883917986,0.0006738764369593391,-0.0013731083262831707,-0.02808055019505261
RUS.35.R72d121e29f21b73e,RUS,-0.014371395860005642,-1.0644763136036908,-0.22350198145332492,-0.9556008257732459,0.05157163462428831,-0.097667873673851,-2.30404675573983
RUS.35.R8634860874d9f8ee,RUS,-0.0005491677097782488,-0.2902866773207009,-0.03280540359394351,-0.21061402375181626,0.008772887496743362,-0.03521840973644963,-0.5607007946159452
RUS.36.823.823,RUS,-0.5728515735991613,-0.8145077917786945,-0.8293789481292394,-1.0132096229710819,-0.29772240967619884,-0.3021206106523929,-3.829790956806769
RUS.36.824.824,RUS,-0.08447838800817764,-0.05879245808324393,0.014281789809129546,-0.2740208157455916,-0.015205864633700194,-0.06439143457104535,-0.4826071712326292
RUS.36.825.825,RUS,-0.012028084376997277,0.2198174907976841,0.17290479050186702,-0.2638686403286596,0.006856208870637406,-0.035014693395500576,0.08866707206903104
RUS.36.828.828,RUS,-0.0028859100717914827,-0.005655667055220259,-0.004111907583856135,-0.008320266582549682,-0.00131989124410348,-0.002561363394291142,-0.024855005931812182
RUS.36.833.833,RUS,-0.5602075313209781,0.10021269212640196,0.3974609688150253,-2.232300539920619,0.1766357401025042,-0.8399451751951008,-2.958143845392766
RUS.36.835.835,RUS,-0.07494243186468673,-0.17340365844647146,-0.07200064861044615,-0.2658811168992072,-0.007997494851806413,-0.051771199045016446,-0.6459965497176344
RUS.36.836.836,RUS,-0.009929010996424388,0.2838771707309671,0.19446054422896955,-0.23233802182712962,0.004461259660733981,-0.015069719582317297,0.22546222221479928
RUS.36.841.841,RUS,-0.04225338151994494,0.009583282050931731,0.020482632492774246,-0.18478826556209935,-0.012542001711553404,-0.014785567891647318,-0.224303302141539
RUS.36.843.843,RUS,-2.034254776345298,-4.27235209651419,-4.4090072166170176,-3.6537995851774694,-1.4404052108625265,-0.9892872503483902,-16.799106135864893
RUS.36.R9bd985835a9ac582,RUS,-0.7339904609905264,0.5131578659872363,0.8145339118203861,-3.2136934037813334,0.23911856591229638,-1.0821112302968,-3.462984751348741
RUS.36.Rc7285170abe1e3f6,RUS,0.046233741800573255,-0.10778413507954808,0.1328335634116391,-0.7060666628969833,0.031764496085534256,-0.07121932234033698,-0.6742383190191218
RUS.36.Rca463e296d1d645f,RUS,-0.17532932276128246,-0.1616080795069378,-0.046547556903953846,-0.2592190305608873,-0.008427840931677467,-0.1016570841418509,-0.7527889148065898
RUS.36.Rd64f7556bd6bc234,RUS,0.004440054492751085,0.019083739347367224,0.09701615714276471,-0.4732144223652113,0.016716219080779696,-0.030992165981123778,-0.36695041828267233
RUS.36.Rde9c0ffef929e2fe,RUS,-1.7272295536426459,-0.3345819826143643,-0.45232973291899115,-4.827592115014879,-0.6568542166742967,-1.417930301932687,-9.416517902797864
RUS.36.Rfa8c87d74c49c00d,RUS,-1.0178564353917754,-1.5234336772764105,-1.2353943007733088,-2.4019725830051732,-0.4769788734657765,-0.5993461976560402,-7.254982067568485
RUS.37.846.846,RUS,-0.001947450041514353,-0.14437749699345914,-0.0169935289115582,-0.12481312317761097,-0.01000489024258083,0.00026174001316701945,-0.29787474935355646
RUS.37.847.847,RUS,0.0012421954943971087,-0.19953246781314385,0.01506771548945801,-0.0976376379271713,-0.016406303334711644,0.014759152035333569,-0.2825073460558381
RUS.37.848.848,RUS,-0.00020317391351254302,-0.1219293912036521,-0.020707553020000116,-0.08810060204273187,-0.005776914416093771,0.030350906174253567,-0.2063667284217368
RUS.37.849.849,RUS,0.00030183692805466663,-0.2866854874860456,-0.09779831986776516,-0.18942503950628584,-0.00752233065214127,-0.0018527967468407818,-0.582982137331024
RUS.38.851.851,RUS,-7.5007387439334e-05,0.0016620002197662445,0.0007021504139997813,-0.001987077361699475,5.529885070220208e-05,-1.2318001154665918e-05,0.00034504673417475295
RUS.38.854.854,RUS,2.194169908643761e-05,0.00037567731153758267,0.00023771952190308082,-0.00044133417796568346,1.4255265660914274e-05,-1.2622430130220763e-05,0.00019563719009211108
RUS.38.858.858,RUS,-0.016238330384141957,0.3180235575807122,0.2709492034148344,-0.77416520886524,0.06692614129145247,0.00024638253725142327,-0.13425825442513148
RUS.38.862.862,RUS,0.00042397901195489237,0.0018213628350904126,0.0016275316101962832,-0.002329143479504211,4.470084663788162e-05,-0.000260324754041915,0.0013281060703333437
RUS.38.865.865,RUS,-3.6386545650338e-05,0.0031707400410278933,0.0022614704154197284,-0.002653187540454892,0.0001453720631246639,-3.524919287727786e-05,0.002852759240589778
RUS.38.R4c20928917b6442f,RUS,0.25429281942212495,0.72228455422831,0.6513633058318675,-1.0370430863162998,0.025598690558844523,-0.08156433201756565,0.5349319517072815
RUS.38.Re6dc69926c5e095c,RUS,-0.004465810079101885,0.6342423321255609,0.379050851385005,-0.5808823127873394,0.02072642908665356,-0.005974180919686469,0.4426973088110918
RUS.38.Re835990c75c16b47,RUS,-0.03337610943199659,0.7346796298100804,0.583115651435788,-1.3814608064268776,0.10288093834731807,-0.0010342966602022773,0.004805007074109935
RUS.39.885.885,RUS,-0.04547054029501487,0.15531408512142952,-1.957194229377941,-2.136383178821489,-0.15787849961844566,-0.049380715102316064,-4.190993078093777
RUS.39.887.887,RUS,-0.015197757625391488,-0.018429416215734816,-0.3100529883862042,-0.3563304444821114,-0.037310869917843714,-0.014112664184506159,-0.7514341408117917
RUS.39.888.888,RUS,-0.10155835319554503,-0.12246043950430711,-2.071100089092317,-2.3782567109461814,-0.24219840300613216,-0.0932173098197839,-5.008791305564267
RUS.39.891.891,RUS,-0.01066924808669928,0.08622152560115534,-0.20738681232899117,-0.45084556590853897,-0.0020587692315732747,-0.011378489340234726,-0.5961173592948821
RUS.39.893.893,RUS,-0.0437121459378457,-1.0003397275804955,-1.899332266710935,-2.9902237017097457,-0.2202511648453819,-0.08198087259296541,-6.2358398793773695
RUS.39.901.901,RUS,-0.9656120352889989,6.071202971899087,-0.7444594840798026,-5.604867522012574,-0.7496872537834621,-0.3763557717631519,-2.3697790950289024
RUS.39.902.902,RUS,-0.02921810545046487,0.1610295628451965,-0.2932603974217053,-0.5372282616661898,-0.049004551684805914,-0.022703955702284954,-0.7703857090802543
RUS.39.904.904,RUS,-0.0005774872565496622,-0.011941555844552922,-0.02102701223061666,-0.035286864028454865,-0.0010001358425378,-0.0008585352969163937,-0.0706915904996283
RUS.39.908.908,RUS,-0.025845245801512748,-0.14338815397481464,-0.7540257869642292,-0.7924997060489898,-0.059961950385568744,-0.021928425582408505,-1.7976492687575238
RUS.39.918.918,RUS,-0.0740116447638059,-0.9511882228688373,-2.69050980887528,-3.0919323469593567,-0.192862170904178,-0.08930176717507717,-7.089805961546535
RUS.39.922.922,RUS,-0.034766079219168175,-1.9235451160574768,-2.9660990061200505,-3.672322214856409,-0.0358174468175921,-0.054745766427116836,-8.687295629497813
RUS.39.926.926,RUS,-0.016884344998557024,0.04329657634689926,-0.23401004048897056,-0.3403620120502632,-0.025579370706950454,-0.014528037667720515,-0.5880672295655625
RUS.39.929.929,RUS,-0.0025733438521519597,-0.004775009727102986,-0.053851576421232845,-0.060039088198142354,-0.005955597375756741,-0.0023411351325768447,-0.12953575070696371
RUS.39.R281c12233e58a861,RUS,-0.2304651133714007,-0.8981733098328203,-5.462046594238395,-6.112853919961259,-0.5502606166260746,-0.22233651358913747,-13.476136067619088
RUS.39.R504ca357e258638d,RUS,-0.11045345148355977,-1.4388435970297888,-5.478398342640309,-4.72577347656546,-0.336241179795135,-0.10424084763460363,-12.193950895148856
RUS.39.R5c555e32432ff1c4,RUS,-0.24706975600980022,0.10930502683960544,-7.111085062628786,-7.9706487242499025,-0.5678348431068097,-0.2456915489708512,-16.033024908126542
RUS.39.R731f99642003be13,RUS,-0.06494788909951223,-0.5377535320907961,-1.4498747571905481,-2.1202411238622028,-0.04249691521959587,-0.05707740258803484,-4.27239162005069
RUS.39.R7926f533def01251,RUS,-0.539435059775261,4.074432004046425,-4.451475858187792,-8.755190522799955,-0.6244139399591765,-0.428898111715491,-10.724981488391249
RUS.39.R7caf4fe24f4a64ce,RUS,-0.2132496039983694,-0.9669067105057595,-4.851423050417994,-7.584301026890414,-0.3181007204197477,-0.24190479706028242,-14.175885909292568
RUS.39.Rb95867b5ddc0fcf9,RUS,-0.15488193317963256,-0.19701776744712188,-2.8185316683510107,-4.54008150985743,-0.023546511172885337,-0.14210039190265314,-7.876159781910733
RUS.39.Rc237ee23d5a0f510,RUS,-0.38674639570079045,0.33753339838901075,-5.258965741404268,-8.184923712560337,-0.44238334717700567,-0.33877640775502366,-14.274262206208414
RUS.39.Rd5730ba1657c4966,RUS,-0.3295096959608785,0.48170392622687325,-4.93363136912011,-7.519712874784969,-0.2572178983845616,-0.2633292245093749,-12.821697136533022
RUS.4.100.100,RUS,-0.007599971728485908,-0.04780693813440054,-0.05024135509249489,0.015709754722459487,-0.015951958139233963,-0.04626601276608689,-0.1521564811382427
RUS.4.102.102,RUS,-1.7176140243963635e-05,-4.7806036726003724e-05,-1.1572680873066443e-05,-5.466693546442654e-07,-2.3613810972967622e-05,-4.310446630698792e-05,-0.0001438198044776336
RUS.4.103.103,RUS,-0.43338365506326443,-1.3376744919592785,-0.38146709816757024,0.010648278196988025,-0.5584611370373269,-1.1735991981917273,-3.8739373022221795
RUS.4.105.105,RUS,2.520464380317757e-06,-5.553671852260495e-06,-2.9716467111537663e-06,2.1195773416266844e-06,-2.4538036791847426e-06,-5.2974043993040804e-06,-1.1636484919958641e-05
RUS.4.106.106,RUS,0.08041533134142963,-0.5605882658649625,-0.21542985616692525,0.1516445522980441,-0.3626698305487561,-1.0060152964765399,-1.91264336541771
RUS.4.80.80,RUS,-0.1616768038555936,-0.2821998274441505,-0.28806386047385185,-0.040762160171697655,-0.012433904435789376,-0.2009522806467862,-0.9860888370278691
RUS.4.81.81,RUS,-0.015026806533384039,-0.058744585395469805,-0.056786500523856843,-0.0005363725831262157,-0.003701023138085718,-0.04184751073343557,-0.17664279890735818
RUS.4.83.83,RUS,0.0036046850484066236,-0.3677996913783542,-0.45925686212852296,-0.16508249577826328,0.00745244069697877,-0.176642242733938,-1.157724166273693
RUS.4.89.89,RUS,0.07945756999846777,-0.10443214060037811,-0.04192058660100878,0.053350184075265726,-0.0316429004187288,-0.13427524059609383,-0.17946311414247604
RUS.4.92.92,RUS,-0.12293700330055145,-0.16134487989398383,-0.18818982640459306,-0.0631748703827931,-0.004063565550876785,-0.12386772625550838,-0.6635778717883066
RUS.4.93.93,RUS,-0.021868086019641682,-0.08296750749928507,-0.05750381357787251,0.021619152169537276,-0.008681823855139542,-0.0890618980706935,-0.238463976853095
RUS.4.94.94,RUS,0.018272778901144777,-0.18048584483201813,0.040050380453623496,0.028279209912316784,-0.060182141630394086,-0.5168990123393129,-0.6709646295346401
RUS.4.96.96,RUS,-0.0002857061975779805,-0.0011327188783065343,-0.000372775662725614,0.00026984620183429067,-0.0004777310666499341,-0.0008587159050863388,-0.002857801508512111
RUS.4.98.98,RUS,-0.17638870979469634,-0.8175679980575097,-0.1633873211322243,0.052700160690591046,-0.21668710559548135,-0.5673198930243668,-1.8886508669136874
RUS.4.R163061a87f362c4c,RUS,-0.5115311853624646,-1.7475724050233052,-1.3256850221646113,-0.06349228274128092,-0.05738950923865921,-0.8224493120941679,-4.528119716624489
RUS.4.R6ecbfbf69e87b7db,RUS,-0.11783820231336699,-1.3474406317997512,-1.4646732238057771,-0.32171146541071094,-0.016540984271937908,-0.5964670729722086,-3.864671580573753
RUS.4.R8d7956e45e067899,RUS,-0.1420845418626244,-0.6652753318331994,-0.21678695850178695,0.12430741210878525,-0.20770862609967927,-0.4158884522562209,-1.5234364984447257
RUS.4.Rc8795e9851fa699d,RUS,-0.09194845284717026,-0.6965051309146857,-0.5889156741264793,0.17807117963860936,-0.15131011911512274,-0.48179603918897346,-1.832404236553822
RUS.40.935.935,RUS,-3.772136801308925,-5.363862042770354,-4.001716738384821,-1.4314678944924641,-0.20311675634336873,-0.9512829259026164,-15.723583159202548
RUS.40.941.941,RUS,-1.690390629448902,-2.62314851888749,-0.765460571726883,-0.035635603682016286,-0.17487092409668678,-2.0747127909849943,-7.364219038826972
RUS.40.944.944,RUS,-0.025509213479988045,-0.04907264336947249,-0.02648276993485601,-0.0145066645793591,-0.004266539471572305,-0.010921314781509067,-0.13075914561675703
RUS.40.945.945,RUS,-0.05279754555831737,-0.09253576564002146,-0.05656359916065655,-0.05346381650451201,-0.023605035861257513,-0.02575309290443358,-0.3047188556291985
RUS.40.947.947,RUS,-3.9190887469361733,-7.707778248688162,-4.239304163733693,-2.353672665247237,-1.1500640668741988,-1.574478980041962,-20.944386871521427
RUS.40.948.948,RUS,-3.3894008297050506,-4.660085669296338,-2.5391714664329856,-1.869266137497799,-1.0866219691130774,-2.0809738915496383,-15.62551996359489
RUS.40.949.949,RUS,-0.8499297958896466,-1.8222286600729236,-0.8141869474364011,-0.4462556774423349,-0.030216376301962927,-0.2052877415646944,-4.168105198707964
RUS.40.951.951,RUS,-0.21116238354789688,-0.30785130854965426,-0.26916439124772945,-0.10535706896363838,-0.07606314764379928,-0.08278308492935876,-1.0523813848820769
RUS.40.954.954,RUS,-0.5994485274393329,-0.8645527499219178,-0.6699539558245958,-0.630346405235584,-0.455433340798198,-0.4527629643582635,-3.6724979435778917
RUS.40.958.958,RUS,-0.7697571999436041,-0.9602636105761618,-0.3877658657527816,-0.017591410566583688,-0.13198912019497946,-1.191970343377274,-3.4593375504113855
RUS.40.961.961,RUS,-16.262477232962915,-19.977378345824018,-15.97404471101127,-16.90321475411885,-12.781264967319222,-10.684635994201418,-92.58301600543768
RUS.40.964.964,RUS,-0.0701506794054641,-0.25848088803598934,-0.2158810916313735,-0.19383467668986495,9.44736376190552e-05,-0.01313135858217031,-0.7513842207072432
RUS.40.965.965,RUS,-1.9546690131868547,-7.456347671403391,-6.087720278531496,-5.267184230856293,0.009324336068501554,-0.38762972142461155,-21.144226579334145
RUS.40.966.966,RUS,-0.5818856734229607,-0.9643194541357205,-0.3102196234187049,-0.07404486061653558,-0.06093199555300154,-0.4674980502485784,-2.4588996573955013
RUS.40.974.974,RUS,-0.5210225949408092,-0.7932659115913797,-0.21437154166190947,-0.06397673708033166,-0.09640572134860607,-0.36974423664431455,-2.058786743267351
RUS.40.976.976,RUS,-1.2708328712179144,-3.129028107408356,-1.2781387939234925,-0.6538549855542006,-0.06080567778871863,-0.3563430844052054,-6.7490035202978875
RUS.40.980.980,RUS,-0.4003560901810785,-0.6908988636640336,-0.5769761141247646,-0.390161618761334,-0.2135940076394799,-0.20831685494862007,-2.480303549319311
RUS.40.984.984,RUS,-0.08377308006781134,-0.16115615774977377,-0.08697027869428495,-0.04764035677506867,-0.014011443914004459,-0.03586596982443469,-0.42941728702537785
RUS.40.R3a767ffd4ba12db2,RUS,-10.868813239325346,-22.34927967156059,-9.294106524525173,-2.573528163542092,-0.40921213259315437,-4.55955622762194,-50.05449595916829
RUS.40.R7e4bf3eb6aee10da,RUS,-13.038701046487716,-18.596099789624343,-13.765691326192163,-12.747169804969158,-8.48864684560871,-7.446707907708655,-74.08301672059075
RUS.40.R97abf9483be61280,RUS,-5.714127620553441,-9.257366510624324,-5.8230669769646655,-2.445023806339439,-0.2781218007662824,-1.0201443603778477,-24.537851075626
RUS.40.R997669d4bbda3e6c,RUS,-0.6350462798203201,-0.8493347653119431,-0.5110878443497369,-0.15286792988957792,-0.034801555261430264,-0.18335338982057262,-2.3664917644535812
RUS.40.Re11e6207173a0b43,RUS,-4.629694081747096,-8.539636124269427,-5.030802414667475,-3.4027268829137896,-1.903296986641844,-2.8705200620330054,-26.376676552272635
RUS.41.1002.1002,RUS,-0.0038741804879257255,-0.21598760757509605,-0.06984015045938476,-0.036642471845292096,-0.0019166626366036784,0.0008156566438997782,-0.3274454163604026
RUS.41.991.991,RUS,-0.4049822598891953,-5.416955920819646,-2.6118876349006337,-1.4349179053552188,-0.02818820223020559,0.11222195764124632,-9.784709965553652
RUS.41.992.992,RUS,-0.5212977770520234,-6.088438051459613,-3.193527079690747,-2.421817453343676,-0.04590499591120197,0.06339313265385846,-12.207592224803403
RUS.41.R36a01b43e4505639,RUS,-0.39023134605660886,-6.227224858978484,-2.474758704625792,-0.8797703976429023,-0.0353259083523384,0.036258954858350526,-9.971052260797775
RUS.41.Rcdd17e0da08971a7,RUS,-0.42489277496469147,-14.631265862921877,-6.352369877298091,-2.442600747739781,-0.08683963329282822,0.09975536880764757,-23.83821352740962
RUS.42.1022.1022,RUS,-5.643414248945898e-05,-0.005758343052482718,-0.004867901008903598,-0.0022880665876143665,0.00014091786930183812,-6.397477200583127e-05,-0.012893801694194134
RUS.42.1024.1024,RUS,-0.00985871006413408,-1.6468455795161823,-1.3827049801374731,-1.4163259111255573,0.12206035263085785,-0.0014699748192829997,-4.335144803031771
RUS.42.1036.1036,RUS,-0.00023202043249974301,-0.022795667307903722,-0.014331337855997543,-0.006312292491076552,0.0004860533761481604,-0.00022451841490740202,-0.0434097831262368
RUS.42.1041.1041,RUS,-0.0017476728270883572,-0.7369296290626148,-0.36691533511031643,-0.4034021157341683,0.022064376685324287,-0.00429955376903197,-1.4912299298178955
RUS.42.R5350387bdaf6104c,RUS,-0.023214840009807416,-2.1552586411732864,-1.7405044715911686,-0.9599409827923455,0.04868487891563561,-0.024672988082349988,-4.854907044733322
RUS.42.Ra54fc3db10b14bfb,RUS,-0.0046357965469119924,-1.9772271712679432,-1.5985451293696074,-1.1668361248601067,0.05767673214266006,-0.0032565621159968126,-4.692824052017906
RUS.42.Rffece8910d46a936,RUS,-0.0267174757930481,-2.55504774857427,-1.2593366529114927,-0.9562864113946318,0.07231495347518647,-0.02818945577435117,-4.753262790972608
RUS.43.1048.1048,RUS,-2.2791236468888954e-06,1.3936679669836464e-05,1.8033938751636767e-05,-3.656443531697632e-05,3.955395515620484e-06,3.566661057460037e-06,6.491160306885406e-07
RUS.43.1050.1050,RUS,-0.0026412711181798445,0.0192425903671888,0.011244760189359885,-0.02894760191817368,0.0012221905952265026,-5.600033954888126e-05,6.46677758727825e-05
RUS.43.1052.1052,RUS,-3.256653293871526e-05,0.003031177380368214,0.0021440752796312184,-0.0021295845503854667,-3.6571049978760564e-05,2.2653678696279232e-05,0.0029991842053927686
RUS.43.1054.1054,RUS,-8.469170736714039e-05,0.0017005735052716864,0.0010768518124977685,-0.0017740851024708674,6.322243828300318e-07,3.295343921979572e-05,0.000952234171534073
RUS.43.1057.1057,RUS,-5.6783722446112287e-08,1.908243049776332e-06,1.9561595714579848e-06,-2.6370680058123546e-06,-3.844714914657747e-08,3.893425180987724e-08,1.1710379956391494e-06
RUS.43.1059.1059,RUS,-0.00019427490320303572,0.015427914369695128,0.0082376288566302,-0.00731096946236978,-0.00017749282868210383,3.1958420506823584e-05,0.016014764452577226
RUS.43.1062.1062,RUS,-3.965007905159986e-05,0.0073510392801651794,0.0042507704098625225,-0.0019153307044425167,-8.304265414316971e-05,-8.441680067220693e-06,0.009555344572323194
RUS.43.1065.1065,RUS,-0.00048125327785779196,0.003478220540985201,0.0044579276957632695,-0.008690684179676727,0.0008724104165358768,0.0007897634088763914,0.00042638460462621967
RUS.43.1066.1066,RUS,-0.00015565812407193508,0.0028021096486804354,0.0037397221038483496,-0.005634766185084121,0.00020017981052791107,0.00016087826372509597,0.001112465517625736
RUS.43.1067.1067,RUS,-0.00011692323797563627,0.00044559978398084885,0.00027591380041830295,-0.0008174473971527299,2.588924905013217e-05,-2.7028558060808044e-05,-0.00021399635973989024
RUS.43.1070.1070,RUS,-7.187274642965609e-05,0.0028482468125838405,0.0031314238839472534,-0.0038300635476787317,7.794092219262084e-05,6.907402017390653e-05,0.0022247493447892334
RUS.43.1071.1071,RUS,-7.832488821369093e-05,0.001124829261004324,0.0006400903656823012,-0.001201241477686236,-7.874515494800217e-06,1.9463751184022232e-05,0.0004969424964759203
RUS.43.1074.1074,RUS,-0.0005583901956066231,0.002272373084457437,0.002629169517047471,-0.003915498440691669,0.000518208158278852,0.0006006024987658695,0.0015464646222513377
RUS.43.1075.1075,RUS,-1.4716141516402232,5.980002076365565,6.977478206745463,-11.712545092221701,1.4329014281398278,1.2855734217136925,2.491795889102625
RUS.43.1076.1076,RUS,-0.00014484894890792995,0.016313627490538232,0.009887756584987008,-0.010778264726810458,-0.000668518236845321,-7.154510208472299e-05,0.014538207060876806
RUS.43.R3dc94835ce9afdf3,RUS,-0.12481987741381374,2.0654577501261064,1.4533253244397952,-2.4287882516871404,0.052642193687086586,0.08868160227531771,1.1064987414273517
RUS.43.R4c88a665ecde0e00,RUS,-0.05584979825124973,3.5599159447520883,2.5601896604798284,-2.1928452364611277,-0.07032036470462268,0.03409402547713138,3.8351842312920477
RUS.43.R60b0c6d2fb3ac8fe,RUS,-0.17682658100631468,2.5184544270416165,1.5901906288669134,-2.846677389063542,0.03275944658055624,0.0522631456154027,1.1701636780346323
RUS.43.R966c52f6bfb27eb0,RUS,-0.11319168613637255,3.300851945353624,2.7564196765051183,-3.9090939034040297,0.07884845888402482,0.08332153865173034,2.197156029854095
RUS.43.Re0658b732937ba18,RUS,-0.14578841132236492,2.091510682415946,1.1919042000549263,-2.311041802446359,-0.01780689479062315,0.03382254120818414,0.8426003151197093
RUS.43.Rf5900b2a5a494dec,RUS,-0.061618867882173384,3.4236675887755763,4.033421407452847,-4.311958239903131,0.03991315880317191,0.060275684770637494,3.183700732016929
RUS.43.Rfe24b145d869a04c,RUS,-0.0708825791523175,1.8605379060435732,2.219034677389712,-3.2666426155979544,0.06632302692771454,0.09103846279243287,0.8994088784031611
RUS.44.1079.1079,RUS,-4.670730386214918e-06,-0.0010351443689729587,0.00044387617041926404,-0.0008060069681769042,3.999154876804353e-05,-3.6371573047781037e-06,-0.0013655915056535483
RUS.44.1084.1084,RUS,-0.00223140289615256,-0.10618408212877495,0.02526387722505322,-0.07676057639732994,0.017583674281039706,0.0007733984513890767,-0.14155511146477545
RUS.44.1085.1085,RUS,-0.002326517405197523,-0.46880389058269356,0.16019939380410556,-0.24206079634213243,0.02525432333078741,0.0006484433602077576,-0.5270890438349228
RUS.44.1086.1086,RUS,-3.645302910978475e-05,-0.0030123488068603665,0.0015638896075848704,-0.0024015892479724143,0.00024142077062821812,-1.0508261917357885e-05,-0.003655588967646835
RUS.44.1093.1093,RUS,-0.6504152417280828,-1.5426513720853074,0.3020069514748441,-1.3215275001350202,0.5764172404479087,-0.34059694731105833,-2.9767668693367155
RUS.44.R54fdaf9b87493d9f,RUS,-0.013926506365884063,-1.6460560724837006,0.6348099753868552,-0.9851136680495931,0.09532388148287961,-0.006232589856782234,-1.9211949798862253
RUS.44.Re0c85caf568f61ae,RUS,-0.024675387032758823,-1.585067976340141,0.49685641587357665,-1.3284320839733803,0.18100768422450317,0.010488154416885423,-2.249823192831315
RUS.45.1100.1100,RUS,-0.14796889596828205,-0.271325735789406,-0.14045832959246607,-0.21684199660107686,-0.06783186016148965,0.009886599195238772,-0.8345402189174819
RUS.45.1101.1101,RUS,0.2839350615339124,-2.0591700281918177,-2.3734779880403853,-5.343002917201429,-2.357374996366294,0.668556206909767,-11.180534661356248
RUS.45.1102.1102,RUS,-0.01097506784411555,-0.19385089466984506,-0.15451923415974692,-0.2457436373078812,-0.044774167971281906,0.01221031364447713,-0.6376526883083935
RUS.45.1103.1103,RUS,-0.11126691825411872,-0.2395963119487226,-0.0702499651332181,-0.11452258910835543,-0.07659697657356385,0.04336031946337669,-0.568872441554602
RUS.45.1104.1104,RUS,-0.010270118849147091,-0.0652677023836852,-0.033279547292139375,-0.055231787823481975,-0.006451494127789191,0.017451291564956235,-0.15304935891128663
RUS.45.1105.1105,RUS,-0.10667877436207453,-0.083204852480305,-0.0454082168546165,-0.04744521679991785,-0.010067331485152455,0.07061172455978007,-0.22219266742228624
RUS.45.1106.1106,RUS,-0.40437825879973277,-0.42521559259029135,-0.262135934281239,-0.10585591279012938,-0.10707569952429769,0.2001301798434062,-1.104531218142284
RUS.45.1107.1107,RUS,-0.12281036062426244,-0.21859700434512866,-0.1277737291674211,-0.13779834787039424,-0.05663279494097252,0.11126011472606094,-0.552352122222118
RUS.45.1108.1108,RUS,-0.42196581959304647,-0.2745319562771026,-0.16046780948041767,-0.1996593353610827,-0.07535955063917069,0.1649656273115891,-0.9670188440392309
RUS.46.1110.1110,RUS,0.04264043450208008,-0.10485497248272474,-0.08422583174563243,-0.30656601277610446,0.02516850712856401,-0.004810001618982552,-0.4326478769928001
RUS.46.1115.1115,RUS,0.22140660737871293,-0.6335151545693094,-0.5347935338650938,-1.5377132983086692,0.11755709852361643,-0.018321484405738265,-2.385379765246481
RUS.46.R653d90dab1391756,RUS,0.011606822795526231,0.005112279001435152,0.01468768989043019,-0.07923338078697509,0.005066305619516951,-0.002475475779393793,-0.045235759259460356
RUS.46.Rd6de2233c4e15b6f,RUS,0.027481835826812774,-0.024964740007584838,0.11350997250982992,-0.17204559012089596,0.010427692211780309,-0.005989286784668645,-0.051580116364726446
RUS.46.Rdbe43d2499810c41,RUS,0.2165064106630728,-0.6950641990317717,-0.8501539582059284,-1.4072354456278344,0.07639825745531191,-0.03314654195504554,-2.6926954767021956
RUS.47.1143.1143,RUS,0.005367873504752339,-0.8451690809190792,-0.9471446145508001,-1.1718050242679603,0.0854910532545602,-0.020014192018468713,-2.893273984996996
RUS.47.1145.1145,RUS,-0.0007433075736518933,-0.09851723144773528,-0.08215293262305554,-0.21079473282306305,0.013592773493417119,-0.0005992814499401686,-0.37921471242402877
